ta2Id,name,chapter,class,kind,match,meshCount,meshes
4550,"Anterior inferior cerebellar artery",12,structure,artery,exact,2,"male:anterior-inferior-cerebellar-artery male:anterior-inferior-cerebellar-artery-2"
4551,"Labyrinthine artery",12,structure,artery,none,0,""
4552,"Anterior vestibular artery",12,structure,artery,none,0,""
4553,"Common cochlear artery",12,structure,artery,none,0,""
4554,"Vesibulocochlear artery",12,structure,artery,none,0,""
4555,"Posterior vestibular branch of vestibulocochlear artery",12,structure,artery,none,0,""
4556,"Cochlear branch of vestibulocochlear artery",12,structure,artery,none,0,""
4557,"Proper cochlear artery",12,structure,artery,none,0,""
4558,"Spiral modiolar artery",12,structure,artery,none,0,""
4559,"Pontine branches of basilar artery",12,structure,artery,partial,4,"male:left-lateral-pontine-branches-of-basilar-artery male:right-lateral-pontine-branches-of-basilar-artery male:left-medial-pontine-branches-of-basilar-artery male:right-medial-pontine-branches-of-basilar-artery"
4560,"Medial pontine branches of basilar artery",12,structure,artery,exact,2,"male:left-medial-pontine-branches-of-basilar-artery male:right-medial-pontine-branches-of-basilar-artery"
4561,"Lateral pontine branches of basilar artery",12,structure,artery,exact,2,"male:left-lateral-pontine-branches-of-basilar-artery male:right-lateral-pontine-branches-of-basilar-artery"
4562,"Mesencephalic branches of basilar artery",12,structure,artery,none,0,""
4563,"Superior cerebellar artery",12,structure,artery,exact,2,"male:right-superior-cerebellar-artery male:left-superior-cerebellar-artery"
4564,"Bifurcation of basilar artery",12,structure,artery,none,0,""
4565,"Posterior cerebral artery",12,structure,artery,partial,8,"male:postcommunicating-part-of-right-posterior-cerebral-artery male:postcommunicating-part-of-left-posterior-cerebral-artery male:posterior-temporal-branch-of-right-middle-cerebral-artery male:posterior-temporal-branch-of-left-middle-cerebral-artery"
4566,"Posteromedial central arteries",12,structure,artery,exact,2,"male:posteromedial-central-branch-of-right-posterior-cerebral-artery male:posteromedial-central-branch-of-left-posterior-cerebral-artery"
4567,"Posterolateral central arteries",12,structure,artery,none,0,""
4568,"Posterior choroidal branches of posterior cerebral artery",12,structure,artery,none,0,""
4569,"Medial posterior choroidal branch of posterior cerebral artery",12,structure,artery,none,0,""
4570,"Lateral posterior choroidal branch of posterior cerebral artery",12,structure,artery,none,0,""
4571,"Parietooccipital artery",12,structure,artery,exact,2,"male:left-parieto-occipital-artery male:right-parieto-occipital-artery"
4572,"Lateral occipital artery",12,structure,artery,exact,2,"male:right-lateral-occipital-artery male:left-lateral-occipital-artery"
4573,"Temporal branches of lateral occipital artery",12,structure,artery,partial,6,"male:anterior-temporal-branch-of-right-lateral-occipital-artery male:anterior-temporal-branch-of-left-lateral-occipital-artery male:middle-temporal-branch-of-right-lateral-occipital-artery male:middle-temporal-branch-of-left-lateral-occipital-artery"
4574,"Medial occipital artery",12,structure,artery,exact,2,"male:right-medial-occipital-artery male:left-medial-occipital-artery"
4575,"Rami occipitales of medial occipital artery",12,structure,artery,none,0,""
4576,"INTERNAL THORACIC ARTERY",12,structure,artery,exact,2,"male:right-internal-thoracic-artery male:left-internal-thoracic-artery"
4577,"Mediastinal branches of internal thoracic artery",12,structure,artery,none,0,""
4578,"Thymic branches of internal thoracic artery",12,structure,artery,none,0,""
4579,"(Bronchial branches of internal thoracic artery)",12,structure,artery,none,0,""
4580,"(Tracheal branches of internal thoracic artery)",12,structure,artery,none,0,""
4581,"Pericardiacophrenic artery",12,structure,artery,none,0,""
4582,"Sternal branches of internal thoracic artery",12,structure,artery,none,0,""
4583,"Perforating branches of internal thoracic artery",12,structure,artery,none,0,""
4584,"Medial mammary branches of internal thoracic artery",12,structure,artery,none,0,""
4585,"(Lateral costal branch of internal thoracic artery)",12,structure,artery,none,0,""
4586,"Anterior intercostal branches of internal thoracic artery",12,structure,artery,none,0,""
4587,"Musculophrenic artery",12,structure,artery,exact,2,"male:right-musculophrenic-artery male:left-musculophrenic-artery"
4588,"Superior epigastric artery",12,structure,artery,exact,2,"male:right-superior-epigastric-artery male:left-superior-epigastric-artery"
4589,"(Lateral internal thoracic artery)",12,structure,artery,none,0,""
4590,"THYROCERVICAL TRUNK",12,structure,other,exact,2,"male:left-thyrocervical-trunk male:right-thyrocervical-trunk"
4591,"Inferior thyroid artery",12,structure,artery,exact,2,"male:right-inferior-thyroid-artery male:left-inferior-thyroid-artery"
4592,"Inferior laryngeal artery",12,structure,artery,none,0,""
4593,"Glandular branches of inferior thyroid artery",12,structure,artery,none,0,""
4594,"Pharyngeal branches of inferior thyroid artery",12,structure,artery,none,0,""
4595,"Esophageal branches of inferior thyroid artery",12,structure,artery,none,0,""
4596,"Tracheal branches of inferior thyroid artery",12,structure,artery,none,0,""
4597,"Ascending cervical artery",12,structure,artery,none,0,""
4598,"Spinal branches of ascending cervical artery",12,structure,artery,none,0,""
4599,"Suprascapular artery",12,structure,artery,exact,2,"male:left-suprascapular-artery male:right-suprascapular-artery"
4600,"Acromial branch of suprascapular artery",12,structure,artery,none,0,""
4601,"Transverse cervical artery",12,structure,artery,exact,2,"male:left-transverse-cervical-artery male:right-transverse-cervical-artery"
4602,"(Superficial branch of transverse cervical artery)",12,structure,artery,exact,2,"male:left-superficial-branch-of-transverse-cervical-artery male:right-superficial-branch-of-transverse-cervical-artery"
4603,"Ascending branch of transverse cervical artery",12,structure,artery,none,0,""
4604,"Descending branch of transverse cervical artery",12,structure,artery,none,0,""
4605,"(Deep branch of transverse cervical artery)",12,structure,artery,exact,2,"male:left-deep-branch-of-transverse-cervical-artery male:right-deep-branch-of-transverse-cervical-artery"
4606,"Dorsal scapular artery",12,structure,artery,exact,2,"male:left-dorsal-scapular-artery male:right-dorsal-scapular-artery"
4607,"COSTOCERVICAL TRUNK",12,structure,other,exact,2,"male:left-costocervical-trunk male:right-costocervical-trunk"
4608,"Deep cervical artery",12,structure,artery,exact,2,"male:left-deep-cervical-artery male:right-deep-cervical-artery"
4609,"Supreme intercostal artery",12,structure,artery,none,0,""
4610,"First posterior intercostal artery",12,structure,artery,exact,2,"male:right-first-posterior-intercostal-artery male:left-first-posterior-intercostal-artery"
4611,"Dorsal brancs of first posterior intercostal artery",12,structure,artery,none,0,""
4612,"Spinal branch of first posterior intercostal artery",12,structure,artery,none,0,""
4613,"Second posterior intercostal artery",12,structure,artery,exact,2,"male:right-second-posterior-intercostal-artery male:left-second-posterior-intercostal-artery"
4614,"Dorsal branch of second posterior intercostal artery",12,structure,artery,none,0,""
4615,"Spinal branch of second posterior intercostal artery",12,structure,artery,none,0,""
4616,"AXILLARY ARTERY",12,structure,artery,exact,2,"male:left-axillary-artery male:right-axillary-artery"
4617,"Subscapular branches of axillary artery",12,structure,artery,none,0,""
4618,"Superior thoracic artery",12,structure,artery,none,0,""
4619,"Thoracoacromial artery",12,structure,artery,partial,8,"male:acromial-branch-of-left-thoraco-acromial-artery male:deltoid male:trunk-of-left-thoraco-acromial-artery male:acromial-branch-of-right-thoraco-acromial-artery"
4620,"Acromial branch of thoracoacromial artery",12,structure,artery,exact,2,"male:acromial-branch-of-left-thoraco-acromial-artery male:acromial-branch-of-right-thoraco-acromial-artery"
4621,"Acromial anastomosis",12,structure,other,none,0,""
4622,"Clavicular branch of thoracoacromial artery",12,structure,artery,none,0,""
4623,"Deltoid branch of thoracoacromial artery",12,structure,artery,exact,2,"male:deltoid male:deltoid-branch-of-right-thoraco-acromial-artery"
4624,"Pectoral branches of thoracoacromial artery",12,structure,artery,exact,2,"male:pectoral-branch-of-left-thoraco-acromial-artery male:pectoral-branch-of-right-thoraco-acromial-artery"
4625,"Lateral thoracic artery",12,structure,artery,exact,2,"male:right-lateral-thoracic-artery male:left-lateral-thoracic-artery"
4626,"Lateral mammary branches of lateral thoracic artery",12,structure,artery,none,0,""
4627,"Subscapular artery",12,structure,artery,exact,2,"male:left-subscapular-artery male:right-subscapular-artery"
4628,"Thoracodorsal artery",12,structure,artery,exact,2,"male:left-thoracodorsal-artery male:right-thoracodorsal-artery"
4629,"Circumflex scapular artery",12,structure,artery,exact,2,"male:left-circumflex-scapular-artery male:right-circumflex-scapular-artery"
4630,"Anterior circumflex humeral artery",12,structure,artery,exact,2,"male:left-anterior-circumflex-humeral-artery male:right-anterior-circumflex-humeral-artery"
4631,"Posterior circumflex humeral artery",12,structure,artery,exact,4,"male:left-posterior-circumflex-humeral-artery male:left-posterior-circumflex-humeral-artery-2 male:right-posterior-circumflex-humeral-artery male:right-posterior-circumflex-humeral-artery-2"
4632,"Brachial artery",12,structure,artery,exact,2,"male:left-brachial-artery male:brachial-artery"
4633,"(Superficial brachial artery)",12,structure,artery,none,0,""
4634,"Deep brachial artery",12,structure,artery,exact,2,"male:left-deep-brachial-artery male:right-deep-brachial-artery"
4635,"Nutrient arteries of humerus",12,structure,artery,none,0,""
4636,"Deltoid branch of deep brachial artery",12,structure,artery,none,0,""
4637,"Middle collateral artery",12,structure,artery,exact,2,"male:left-middle-collateral-artery male:right-middle-collateral-artery"
4638,"Radial collateral artery",12,structure,artery,partial,2,"male:radial-collateral-branch-of-left-deep-brachial-artery male:radial-collateral-branch-of-right-deep-brachial-artery"
4639,"Superior ulnar collateral artery",12,structure,artery,exact,2,"male:right-superior-ulnar-collateral-artery male:left-superior-ulnar-collateral-artery"
4640,"Inferior ulnar collateral artery",12,structure,artery,exact,2,"male:left-inferior-ulnar-collateral-artery male:right-inferior-ulnar-collateral-artery"
4641,"Radial artery",12,structure,artery,exact,2,"male:left-radial-artery male:right-radial-artery"
4642,"Radial recurrent artery",12,structure,artery,exact,2,"male:left-radial-recurrent-artery male:right-radial-recurrent-artery"
4643,"Nutrient artery of radius",12,structure,artery,none,0,""
4644,"Palmar carpal branch of radial artery",12,structure,artery,exact,2,"male:left-palmar-carpal-branch-of-radial-artery male:right-palmar-carpal-branch-of-radial-artery"
4645,"Superficial palmar branch of radial artery",12,structure,artery,none,0,""
4646,"Dorsal carpal branch of radial artery",12,structure,artery,exact,2,"male:dorsal-carpal-branch-of-left-radial-artery male:dorsal-carpal-branch-of-right-radial-artery"
4647,"Dorsal carpal anastomosis",12,structure,bone / cartilage / joint,exact,2,"male:left-dorsal-carpal-anastomosis male:right-dorsal-carpal-anastomosis"
4648,"Dorsal metacarpal arteries",12,structure,artery,exact,2,"male:set-of-dorsal-metacarpal-arteries male:set-of-dorsal-metacarpal-arteries-2"
4649,"Dorsal digital arteries of hand",12,structure,artery,exact,2,"male:left-dorsal-digital-arteries-of-hand male:right-dorsal-digital-arteries-of-hand"
4650,"Princeps pollicis artery",12,structure,artery,none,0,""
4651,"Radialis indicis artery",12,structure,artery,none,0,""
4652,"Deep palmar arch",12,structure,other,exact,2,"male:left-deep-palmar-arch male:right-deep-palmar-arch"
4653,"Palmar metacarpal arteries",12,structure,artery,exact,2,"male:left-palmar-metacarpal-artery male:right-palmar-metacarpal-artery"
4654,"Perforating branches of palmar metacarpal arteries",12,structure,artery,none,0,""
4655,"Ulnar artery",12,structure,artery,exact,2,"male:left-ulnar-artery male:right-ulnar-artery"
4656,"Ulnar recurrent artery",12,structure,artery,partial,4,"male:left-posterior-ulnar-recurrent-artery male:left-anterior-ulnar-recurrent-artery male:right-posterior-ulnar-recurrent-artery male:right-anterior-ulnar-recurrent-artery"
4657,"Anterior branch of ulnar recurrent artery",12,structure,artery,none,0,""
4658,"Posterior branch of ulnar recurrent artery",12,structure,artery,none,0,""
4659,"Cubital anastomosis",12,structure,other,none,0,""
4660,"Nutrient artery of ulna",12,structure,artery,none,0,""
4661,"Common interosseous artery",12,structure,artery,exact,2,"male:left-common-interosseous-artery male:right-common-interosseous-artery"
4662,"Anterior interosseous artery",12,structure,artery,exact,2,"male:left-anterior-interosseous-artery male:right-anterior-interosseous-artery"
4663,"Median artery",12,structure,artery,partial,1,"male:median-sacral-artery"
4664,"(Persistent median artery)",12,structure,artery,none,0,""
4665,"Posterior interosseous artery",12,structure,artery,exact,2,"male:left-posterior-interosseous-artery male:right-posterior-interosseous-artery"
4666,"Recurrent interosseous artery",12,structure,artery,exact,2,"male:left-recurrent-interosseous-artery male:right-recurrent-interosseous-artery"
4667,"Perforating branch of posterior interosseous artery",12,structure,artery,none,0,""
4668,"Dorsal carpal branch of ulnar artery",12,structure,artery,exact,2,"male:left-dorsal-carpal-branch-of-ulnar-artery male:right-dorsal-carpal-branch-of-ulnar-artery"
4669,"Palmar carpal branch of ulnar artery",12,structure,artery,none,0,""
4670,"Deep palmar branch of ulnar artery",12,structure,artery,none,0,""
4671,"Superficial palmar arch",12,structure,other,exact,2,"male:left-superficial-palmar-arch male:right-superficial-palmar-arch"
4672,"Common palmar digital arteries",12,structure,artery,exact,2,"male:left-common-palmar-digital-arteries male:right-common-palmar-digital-arteries"
4673,"Proper palmar digital arteries",12,structure,artery,exact,2,"male:left-proper-palmar-digital-arteries male:right-proper-palmar-digital-arteries"
4674,"Femoral artery",12,structure,artery,exact,2,"male:left-femoral-artery male:femoral-artery"
4675,"Superficial epigastric artery",12,structure,artery,exact,2,"male:left-superficial-epigastric-artery male:right-superficial-epigastric-artery"
4676,"Superficial circumflex iliac artery",12,structure,artery,none,0,""
4677,"Superficial external pudendal artery",12,structure,artery,exact,2,"male:left-superficial-external-pudendal-artery male:right-superficial-external-pudendal-artery"
4678,"Deep external pudendal artery",12,structure,artery,exact,2,"male:left-deep-external-pudendal-artery male:right-deep-external-pudendal-artery"
4679,"Anterior labial arteries ♀",12,structure,artery,none,0,""
4680,"Anterior scrotal arteries ♂",12,structure,artery,none,0,""
4681,"Inguinal branches",12,structure,other,none,0,""
4682,"Descending genicular artery",12,structure,artery,exact,2,"male:left-descending-genicular-artery male:right-descending-genicular-artery"
4683,"Saphenous branch of descending genicular artery",12,structure,artery,none,0,""
4684,"Articular branches of descending genicular artery",12,structure,artery,none,0,""
4685,"DEEP FEMORAL ARTERY",12,structure,artery,none,0,""
4686,"Medial circumflex femoral artery",12,structure,artery,exact,2,"male:left-medial-circumflex-femoral-artery male:right-medial-circumflex-femoral-artery"
4687,"Superficial branch of medial circumflex femoral artery",12,structure,artery,none,0,""
4688,"Deep branch of medial circumflex femoral artery",12,structure,artery,none,0,""
4689,"Acetabular branch of medial circumflex femoral artery",12,structure,artery,none,0,""
4690,"Ascending branch of medial circumflex femoral artery",12,structure,artery,none,0,""
4691,"Descending branch of medial circumflex femoral artery",12,structure,artery,none,0,""
4692,"Lateral circumflex femoral artery",12,structure,artery,exact,2,"male:left-lateral-circumflex-femoral-artery male:right-lateral-circumflex-femoral-artery"
4693,"Ascending branch of lateral circumflex femoral artery",12,structure,artery,none,0,""
4694,"Transverse branch of lateral circumflex femoral artery",12,structure,artery,none,0,""
4695,"Descending branch of lateral circumflex femoral artery",12,structure,artery,exact,2,"male:descending-branch-of-right-lateral-circumflex-femoral-artery male:descending-branch-of-left-lateral-circumflex-femoral-artery"
4696,"Perforating femoral arteries",12,structure,artery,exact,2,"male:left-perforating-femoral-arteries male:right-perforating-femoral-arteries"
4697,"Nutrient arteries of femur",12,structure,artery,none,0,""
4698,"Cruciate anastomosis",12,structure,other,none,0,""
4699,"POPLITEAL ARTERY",12,structure,artery,exact,2,"male:left-popliteal-artery male:right-popliteal-artery"
4700,"Superior lateral genicular artery",12,structure,artery,exact,2,"male:left-lateral-superior-genicular-artery male:right-lateral-superior-genicular-artery"
4701,"Superior medial genicular artery",12,structure,artery,exact,2,"male:left-medial-superior-genicular-artery male:right-medial-superior-genicular-artery"
4702,"Middle genicular artery",12,structure,artery,exact,2,"male:left-middle-genicular-artery male:right-middle-genicular-artery"
4703,"Sural arteries",12,structure,artery,none,0,""
4704,"Inferior lateral genicular artery",12,structure,artery,exact,2,"male:left-inferior-lateral-genicular-artery male:right-inferior-lateral-genicular-artery"
4705,"Inferior medial genicular artery",12,structure,artery,exact,2,"male:left-inferior-medial-genicular-artery male:right-inferior-medial-genicular-artery"
4706,"Genicular anastomosis",12,structure,other,none,0,""
4707,"Patellar anastomosis",12,structure,other,exact,2,"male:left-patellar-anastomosis male:right-patellar-anastomosis"
4708,"Anterior tibial artery",12,structure,artery,exact,2,"male:left-anterior-tibial-artery male:right-anterior-tibial-artery"
4709,"Anterior tibial recurrent artery",12,structure,artery,exact,2,"male:left-anterior-tibial-recurrent-artery male:right-anterior-tibial-recurrent-artery"
4710,"(Posterior tibial recurrent artery)",12,structure,artery,none,0,""
4711,"Anterior lateral malleolar artery",12,structure,artery,none,0,""
4712,"Anterior medial malleolar artery",12,structure,artery,none,0,""
4713,"Lateral malleolar network",12,structure,other,none,0,""
4714,"Dorsalis pedis artery",12,structure,artery,exact,2,"male:right-dorsalis-pedis-artery male:left-dorsalis-pedis-artery"
4715,"Lateral tarsal artery",12,structure,artery,exact,2,"male:left-lateral-tarsal-artery male:right-lateral-tarsal-artery"
4716,"Medial tarsal arteries",12,structure,artery,none,0,""
4717,"Arcuate artery",12,structure,artery,exact,2,"male:left-arcuate-artery male:right-arcuate-artery"
4718,"Dorsal metatarsal arteries",12,structure,artery,exact,2,"male:left-dorsal-metatarsal-arteries male:right-dorsal-metatarsal-arteries"
4719,"Dorsal digital arteries of foot",12,structure,artery,exact,2,"male:dorsal-digital-artery-of-foot male:dorsal-digital-artery-of-foot-2"
4720,"Deep plantar artery",12,structure,artery,exact,2,"male:left-deep-plantar-artery male:right-deep-plantar-artery"
4721,"Posterior tibial artery",12,structure,artery,exact,2,"male:left-posterior-tibial-artery male:right-posterior-tibial-artery"
4722,"Circumflex fibular branch of posterior tibial artery",12,structure,artery,none,0,""
4723,"Nutrient arteries of tibia",12,structure,artery,none,0,""
4724,"Medial malleolar branches of posterior tibial artery",12,structure,artery,none,0,""
4725,"Medial malleolar network",12,structure,other,none,0,""
4726,"Calcaneal branches of posterior tibial artery",12,structure,artery,exact,2,"male:set-of-calcaneal-branches-of-posterior-tibial-artery male:set-of-calcaneal-branches-of-posterior-tibial-artery-2"
4727,"Fibular artery",12,structure,artery,exact,2,"male:left-fibular-artery male:right-fibular-artery"
4728,"Perforating branch of fibular artery",12,structure,artery,none,0,""
4729,"Communicating branch of fibular artery",12,structure,artery,none,0,""
4730,"Lateral malleolar branch of fibular artery",12,structure,artery,none,0,""
4731,"Calcaneal branches of fibular artery",12,structure,artery,exact,2,"male:left-calcaneal-branches-of-fibular-artery male:right-calcaneal-branches-of-fibular-artery"
4732,"Calcaneal anastomosis",12,structure,other,none,0,""
4733,"Nutrient artery of fibula",12,structure,artery,none,0,""
4734,"Medial plantar artery",12,structure,artery,exact,2,"male:left-medial-plantar-artery male:right-medial-plantar-artery"
4735,"Deep branch of medial plantar artery",12,structure,artery,none,0,""
4736,"Superficial branch of medial plantar artery",12,structure,artery,exact,2,"male:left-superficial-branch-of-medial-plantar-artery male:right-superficial-branch-of-medial-plantar-artery"
4737,"Lateral plantar artery",12,structure,artery,exact,2,"male:left-lateral-plantar-artery male:right-lateral-plantar-artery"
4738,"Plantar arch",12,structure,other,exact,2,"male:left-plantar-arch male:right-plantar-arch"
4739,"Plantar metatarsal arteries",12,structure,artery,exact,2,"male:plantar-metatarsal-artery male:plantar-metatarsal-artery-2"
4740,"Perforating branches of plantar metatarsal arteries",12,structure,artery,exact,2,"male:left-perforating-branches-of-plantar-metatarsal-arteries male:right-perforating-branches-of-plantar-metatarsal-arteries"
4741,"Common plantar digital arteries",12,structure,artery,exact,2,"male:set-of-common-plantar-digital-arteries male:set-of-common-plantar-digital-arteries-2"
4742,"Proper plantar digital arteries",12,structure,artery,exact,3,"male:set-of-plantar-digital-arteries-proper male:set-of-plantar-digital-arteries-proper-2 male:set-of-plantar-digital-arteries-proper-3"
4743,"(Superficial plantar arch)",12,structure,other,none,0,""
4744,"SYSTEMIC VEINS",12,heading,,n/a,0,""
4745,"Superior vena cava",12,structure,vein / venous sinus,exact,2,"male:superior-vena-cava female:f-superior-vena-cava"
4746,"Union of brachiocephalic veins",12,structure,vein / venous sinus,none,0,""
4747,"AZYGOS VEIN",12,structure,vein / venous sinus,exact,1,"male:azygos-vein"
4748,"Arch of azygos vein",12,feature,,n/a,0,""
4749,"Right superior intercostal vein",12,structure,vein / venous sinus,exact,2,"male:left-superior-intercostal-vein male:right-superior-intercostal-vein"
4750,"Right posterior intercostal veins",12,structure,vein / venous sinus,none,0,""
4751,"Esophageal tributaries of azygos vein",12,structure,vein / venous sinus,none,0,""
4752,"Bronchial tributaries of azygos vein",12,structure,vein / venous sinus,none,0,""
4753,"Pericardial tributaries of azygos vein",12,structure,vein / venous sinus,none,0,""
4754,"Mediastinal tributaries of azygos vein",12,structure,vein / venous sinus,none,0,""
4755,"Right superior phrenic vein",12,structure,vein / venous sinus,exact,7,"male:superior-phrenic-vein male:superior-phrenic-vein-2 male:superior-phrenic-vein-3 male:superior-phrenic-vein-4"
4756,"Right subcostal vein",12,structure,vein / venous sinus,exact,2,"male:left-subcostal-vein male:right-subcostal-vein"
4757,"Right ascending lumbar vein",12,structure,vein / venous sinus,exact,3,"male:left-ascending-lumbar-vein male:right-ascending-lumbar-vein male:ascending-lumbar-vein"
4758,"Accessory hemiazygos vein",12,structure,vein / venous sinus,exact,1,"male:accessory-hemiazygos-vein"
4759,"Middle left posterior intercostal veins",12,structure,vein / venous sinus,none,0,""
4760,"Esophageal tributaries of accessory hemiazygos vein",12,structure,vein / venous sinus,none,0,""
4761,"Bronchial tributaries of accessory hemiazygos vein",12,structure,vein / venous sinus,none,0,""
4762,"Pericardial tributaries of accessory hemiazygos vein",12,structure,vein / venous sinus,none,0,""
4763,"Mediastinal tributaries of accessory hemiazygos vein",12,structure,vein / venous sinus,none,0,""
4764,"Hemiazygos vein",12,structure,vein / venous sinus,exact,1,"male:hemiazygos-vein"
4765,"Inferior left posterior intercostal veins",12,structure,vein / venous sinus,none,0,""
4766,"Esophageal tributaries of hemiazygos vein",12,structure,vein / venous sinus,none,0,""
4767,"Pericardial tributaries of hemiazygos vein",12,structure,vein / venous sinus,none,0,""
4768,"Mediastinal tributaries of hemiazygos vein",12,structure,vein / venous sinus,none,0,""
4769,"Left superior phrenic vein",12,structure,vein / venous sinus,exact,7,"male:superior-phrenic-vein male:superior-phrenic-vein-2 male:superior-phrenic-vein-3 male:superior-phrenic-vein-4"
4770,"Left subcostal vein",12,structure,vein / venous sinus,exact,2,"male:left-subcostal-vein male:right-subcostal-vein"
4771,"Left ascending lumbar vein",12,structure,vein / venous sinus,exact,3,"male:left-ascending-lumbar-vein male:right-ascending-lumbar-vein male:ascending-lumbar-vein"
4772,"BRACHIOCEPHALIC VEIN",12,structure,vein / venous sinus,exact,2,"male:left-brachiocephalic-vein male:right-brachiocephalic-vein"
4773,"Thymic veins",12,structure,vein / venous sinus,none,0,""
4774,"Pericardial tributaries of brachiocephalic vein",12,structure,vein / venous sinus,none,0,""
4775,"Pericardiacophrenic veins",12,structure,vein / venous sinus,none,0,""
4776,"Mediastinal tributaries of brachiocephalic vein",12,structure,vein / venous sinus,none,0,""
4777,"Bronchial tributaries of brachiocephalic vein",12,structure,vein / venous sinus,none,0,""
4778,"Tracheal veins",12,structure,vein / venous sinus,none,0,""
4779,"Esophageal tributaries of brachiocephalic vein",12,structure,vein / venous sinus,none,0,""
4780,"Vertebral vein",12,structure,vein / venous sinus,exact,2,"male:left-vertebral-vein male:right-vertebral-vein"
4781,"Occipital vein",12,structure,vein / venous sinus,exact,2,"male:left-occipital-vein male:right-occipital-vein"
4782,"Anterior vertebral vein",12,structure,vein / venous sinus,none,0,""
4783,"(Accessory vertebral vein)",12,structure,vein / venous sinus,none,0,""
4784,"Suboccipital venous plexus",12,structure,vein / venous sinus,none,0,""
4785,"Deep cervical vein",12,structure,vein / venous sinus,none,0,""
4786,"Internal thoracic veins",12,structure,vein / venous sinus,exact,1,"male:right-internal-thoracic-vein"
4787,"Superior epigastric veins",12,structure,vein / venous sinus,exact,2,"male:left-superior-epigastric-vein male:right-superior-epigastric-vein"
4788,"Subcutaneous abdominal veins",12,structure,vein / venous sinus,none,0,""
4789,"Musculophrenic veins",12,structure,vein / venous sinus,exact,2,"male:left-musculophrenic-vein male:right-musculophrenic-vein"
4790,"Anterior intercostal veins",12,structure,vein / venous sinus,exact,2,"male:set-of-anterior-intercostal-veins male:set-of-anterior-intercostal-veins-2"
4791,"Supreme intercostal vein",12,structure,vein / venous sinus,none,0,""
4792,"Right brachiocephalic vein",12,structure,vein / venous sinus,exact,2,"male:left-brachiocephalic-vein male:right-brachiocephalic-vein"
4793,"(Right inferior thyroid vein)",12,structure,vein / venous sinus,none,0,""
4794,"Left brachiocephalic vein",12,structure,vein / venous sinus,exact,2,"male:left-brachiocephalic-vein male:right-brachiocephalic-vein"
4795,"Inferior thyroid vein",12,structure,vein / venous sinus,none,0,""
4796,"Unpaired thyroid venous plexus",12,structure,vein / venous sinus,none,0,""
4797,"Inferior laryngeal vein",12,structure,vein / venous sinus,none,0,""
4798,"Left superior intercostal vein",12,structure,vein / venous sinus,exact,2,"male:left-superior-intercostal-vein male:right-superior-intercostal-vein"
4799,"Superior left posterior intercostal veins",12,structure,vein / venous sinus,none,0,""
4800,"Internal jugular vein",12,structure,vein / venous sinus,exact,2,"male:left-internal-jugular-vein male:right-internal-jugular-vein"
4801,"Superior bulb of internal jugular vein",12,structure,vein / venous sinus,none,0,""
4802,"Vein of cochlear aqueduct",12,structure,vein / venous sinus,none,0,""
4803,"Inferior bulb of internal jugular vein",12,structure,vein / venous sinus,none,0,""
4804,"Meningeal veins",12,structure,vein / venous sinus,none,0,""
4805,"Pharyngeal venous plexus",12,structure,vein / venous sinus,none,0,""
4806,"Pharyngeal veins",12,structure,vein / venous sinus,none,0,""
4807,"Lingual vein",12,structure,vein / venous sinus,exact,2,"male:left-lingual-vein male:right-lingual-vein"
4808,"Dorsal lingual veins",12,structure,vein / venous sinus,none,0,""
4809,"Vena comitans of hypoglossal nerve",12,structure,vein / venous sinus,none,0,""
4810,"Sublingual vein",12,structure,vein / venous sinus,none,0,""
4811,"Deep lingual vein",12,structure,vein / venous sinus,none,0,""
4812,"Superior thyroid vein",12,structure,vein / venous sinus,exact,2,"male:left-superior-thyroid-vein male:right-superior-thyroid-vein"
4813,"Superior laryngeal vein",12,structure,vein / venous sinus,none,0,""
4814,"Middle thyroid vein",12,structure,vein / venous sinus,none,0,""
4815,"Sternocleidomastoid vein",12,structure,vein / venous sinus,none,0,""
4816,"COMMON FACIAL VEIN",12,structure,vein / venous sinus,exact,2,"male:left-common-facial-vein male:right-common-facial-vein"
4817,"Facial vein",12,structure,vein / venous sinus,exact,2,"male:left-facial-vein male:right-facial-vein"
4818,"Angular vein",12,structure,vein / venous sinus,exact,2,"male:left-angular-vein male:right-angular-vein"
4819,"Supratrochlear veins",12,structure,vein / venous sinus,none,0,""
4820,"Supraorbital vein",12,structure,vein / venous sinus,none,0,""
4821,"Superior palpebral veins",12,structure,vein / venous sinus,none,0,""
4822,"External nasal veins",12,structure,vein / venous sinus,none,0,""
4823,"Inferior palpebral veins",12,structure,vein / venous sinus,none,0,""
4824,"Superior labial vein",12,structure,vein / venous sinus,exact,2,"male:left-superior-labial-vein male:right-superior-labial-vein"
4825,"Inferior labial veins",12,structure,vein / venous sinus,exact,2,"male:left-inferior-labial-veins male:right-inferior-labial-veins"
4826,"Deep facial vein",12,structure,vein / venous sinus,none,0,""
4827,"Anterior parotid veins",12,structure,vein / venous sinus,none,0,""
4828,"External palatine vein",12,structure,vein / venous sinus,none,0,""
4829,"Submental vein",12,structure,vein / venous sinus,exact,2,"male:left-submental-vein male:right-submental-vein"
4830,"Anterior division of retromandibular vein",12,structure,vein / venous sinus,exact,2,"male:left-anterior-division-of-retromandibular-vein male:right-anterior-division-of-retromandibular-vein"
4831,"Retromandibular vein",12,structure,vein / venous sinus,exact,2,"male:left-retromandibular-vein male:right-retromandibular-vein"
